,Unnamed: 0,date,price,bedrooms,RATIOD,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,bathrooms
2681,2681,2014-06-17 00:00:00,479500.0,3.0,69.4927536231884,2300,4637,2.0,0,0,3,2300,0,2008,0,34623 SE Leitz St,Snoqualmie,WA 98065,USA,2.75
2682,2682,2014-06-17 00:00:00,402000.0,3.0,92.41379310344827,1450,7375,1.0,0,0,3,1010,440,1968,1997,13420 121st Ave NE,Kirkland,WA 98034,USA,1.5
2683,2683,2014-06-17 00:00:00,549000.0,2.0,198.91304347826087,1380,953,3.0,0,0,3,1380,0,2006,0,5010 Greenwood Ave N,Seattle,WA 98103,USA,2.5
2684,2684,2014-06-17 00:00:00,449950.0,4.0,45.5414979757085,2470,3811,2.0,0,0,3,2470,0,1999,0,7206 Douglas Ave SE,Snoqualmie,WA 98065,USA,2.5
2685,2685,2014-06-17 00:00:00,493000.0,4.0,60.714285714285715,2030,18295,1.5,0,0,4,2030,0,1975,0,12039 NE 145th St,Kirkland,WA 98034,USA,1.75
2686,2686,2014-06-17 00:00:00,142500.0,4.0,24.739583333333332,1440,13300,1.0,0,0,3,1440,0,1948,1994,209 SW 142nd St,Burien,WA 98166,USA,0.75
2687,2687,2014-06-17 00:00:00,250000.0,3.0,71.83908045977012,1160,6134,1.0,0,0,3,1160,0,1998,2006,3812 I Pl NE,Auburn,WA 98002,USA,1.75
2688,2688,2014-06-17 00:00:00,729000.0,3.0,153.79746835443038,1580,3840,2.0,0,0,3,1580,0,1908,1988,112 10th Ave E,Seattle,WA 98102,USA,1.0
2689,2689,2014-06-17 00:00:00,465000.0,2.0,162.5874125874126,1430,1425,2.0,0,0,3,995,435,2006,0,224 26th Ave E,Seattle,WA 98112,USA,2.75
2690,2690,2014-06-17 00:00:00,465000.0,2.0,155.62248995983936,1494,19271,2.0,1,4,3,1494,0,1943,1997,12533 SW 148th St,Vashon,WA 98070,USA,2.0
2691,2691,2014-06-17 00:00:00,280000.0,4.0,36.26943005181347,1930,7207,1.0,0,0,4,1360,570,1988,0,25011 119th Pl SE,Kent,WA 98030,USA,2.25
2692,2692,2014-06-17 00:00:00,675000.0,6.0,41.058394160583944,2740,6360,1.0,0,3,3,1370,1370,1953,0,10721 Marine View Dr SW,Seattle,WA 98146,USA,1.75
2693,2693,2014-06-17 00:00:00,667500.0,3.0,118.35106382978724,1880,3800,1.0,0,0,5,1030,850,1927,0,7535 18th Ave NE,Seattle,WA 98115,USA,2.0
2694,2694,2014-06-17 00:00:00,809000.0,3.0,104.11840411840411,2590,7720,2.0,0,0,3,2590,0,1988,2000,14575 NE 57th St,Bellevue,WA 98007,USA,2.5
2695,2695,2014-06-17 00:00:00,400000.0,3.0,62.30529595015577,2140,11266,2.0,0,0,3,2140,0,1986,0,27818 NE 141st St,Duvall,WA 98019,USA,2.25
2696,2696,2014-06-17 00:00:00,310000.0,4.0,41.44385026737968,1870,6000,1.5,0,0,3,1870,0,1956,2001,11750 12th Ave NE,Seattle,WA 98125,USA,2.0
2697,2697,2014-06-17 00:00:00,435000.0,2.0,176.82926829268294,1230,3800,1.0,0,0,3,1230,0,1928,1954,3306 NE 70th St,Seattle,WA 98115,USA,1.0
2698,2698,2014-06-17 00:00:00,465950.0,4.0,49.7809829059829,2340,6896,2.0,0,0,3,2340,0,2001,0,463 Pasco Pl NE,Renton,WA 98059,USA,2.5
2699,2699,2014-06-17 00:00:00,1538000.0,3.0,178.00925925925927,2880,7599,1.0,0,2,3,1710,1170,1958,2002,1806 10th Pl W,Kirkland,WA 98033,USA,2.25
2700,2700,2014-06-17 00:00:00,253000.0,3.0,95.83333333333333,880,6600,1.0,0,0,5,880,0,1945,0,11457 70th Pl S,Seattle,WA 98178,USA,1.5
2701,2701,2014-06-17 00:00:00,330000.0,3.0,36.18421052631579,3040,7232,2.0,0,0,3,3040,0,2003,0,29678 130th Way SE,Auburn,WA 98092,USA,2.5
2702,2702,2014-06-17 00:00:00,554000.0,4.0,123.66071428571429,1120,7104,1.5,0,0,3,1120,0,1946,0,1212 NW 105th St,Seattle,WA 98177,USA,1.0
2703,2703,2014-06-17 00:00:00,350000.0,3.0,84.54106280193237,1380,3600,3.0,0,0,3,1380,0,2013,1923,600 21st Ave,Seattle,WA 98122,USA,2.0
2704,2704,2014-06-17 00:00:00,294999.0,4.0,44.42756024096386,1660,9760,2.0,0,0,3,1660,0,1994,0,11400-11616 SE 266th St,Kent,WA 98030,USA,2.5
2705,2705,2014-06-17 00:00:00,1185001.0,3.0,158.00013333333334,2500,5568,2.0,0,0,5,2500,0,1905,0,723 16th Ave E,Seattle,WA 98112,USA,2.75
2706,2706,2014-06-17 00:00:00,752000.0,4.0,63.945578231292515,2940,10382,2.0,0,0,4,2940,0,1991,0,14214 SE 77th St,Newcastle,WA 98059,USA,2.5
2707,2707,2014-06-17 00:00:00,451000.0,4.0,67.51497005988024,1670,3315,2.0,0,0,3,1670,0,2005,0,2319 NE Marion Ln,Issaquah,WA 98029,USA,2.5
2708,2708,2014-06-17 00:00:00,725000.0,4.0,68.91634980988593,2630,7505,2.0,0,0,3,2630,0,1994,0,13221 NE 93rd St,Redmond,WA 98052,USA,2.75
2709,2709,2014-06-17 00:00:00,345000.0,4.0,38.333333333333336,2250,7412,1.0,0,0,4,1480,770,1975,0,15801 SE 175th Pl,Renton,WA 98058,USA,2.75
2710,2710,2014-06-17 00:00:00,206000.0,3.0,52.02020202020202,1320,7000,1.0,0,0,4,1320,0,1967,0,1812 33rd St SE,Auburn,WA 98002,USA,1.0
2711,2711,2014-06-17 00:00:00,2027000.0,4.0,123.59756097560975,4100,22798,1.5,0,3,5,2540,1560,1934,1979,4520 E Mercer Way,Mercer Island,WA 98040,USA,3.75
2712,2712,2014-06-17 00:00:00,2475000.0,3.0,190.0921658986175,4340,4947,2.0,0,3,3,3060,1280,1993,0,5719 Seaview Ave NW,Seattle,WA 98107,USA,3.25
2713,2713,2014-06-17 00:00:00,1728000.0,4.0,116.75675675675676,3700,20570,1.0,0,0,4,1850,1850,1976,1992,1206 86th Ave NE,Bellevue,WA 98004,USA,3.0
2714,2714,2014-06-17 00:00:00,580000.0,5.0,42.96296296296296,2700,10875,1.0,0,0,4,1540,1160,1962,0,620 151st Pl NE,Bellevue,WA 98007,USA,2.0
2715,2715,2014-06-17 00:00:00,430000.0,3.0,146.25850340136054,980,7200,1.0,0,0,4,980,0,1950,1983,3609 49th Ave SW,Seattle,WA 98116,USA,1.0
2716,2716,2014-06-17 00:00:00,720000.0,4.0,67.9245283018868,2650,11520,2.0,0,0,3,2110,540,1988,2000,11433 NE 91st St,Kirkland,WA 98033,USA,2.5
2717,2717,2014-06-17 00:00:00,824000.0,7.0,32.074737251848966,3670,4000,2.0,0,1,3,2800,870,1964,2000,2341 W Crockett St,Seattle,WA 98199,USA,4.25
2718,2718,2014-06-17 00:00:00,936000.0,3.0,105.4054054054054,2960,12420,1.0,0,2,4,1480,1480,1952,0,3267 57th Ave SW,Seattle,WA 98116,USA,1.75
2719,2719,2014-06-17 00:00:00,535000.0,4.0,43.56677524429968,3070,7201,2.0,0,0,3,3070,0,2006,0,5351 NE 4th Ct,Renton,WA 98059,USA,2.75
2720,2720,2014-06-17 00:00:00,286800.0,3.0,67.65746638358104,1413,3600,2.0,0,0,3,1413,0,2011,0,20130 110th Terrace SE,Kent,WA 98031,USA,2.5
2721,2721,2014-06-17 00:00:00,350000.0,2.0,138.88888888888889,1260,1347,3.0,0,0,3,1260,0,2005,0,9553 Interlake Ave N,Seattle,WA 98103,USA,2.5
2722,2722,2014-06-17 00:00:00,345000.0,3.0,68.45238095238095,1680,2229,2.0,0,0,3,1680,0,2007,0,611 NE 165th St,Shoreline,WA 98155,USA,2.5
2723,2723,2014-06-17 00:00:00,435000.0,3.0,117.88617886178862,1230,1238,2.0,0,0,3,1080,150,2009,0,3465 21st Ave W,Seattle,WA 98199,USA,2.25
2724,2724,2014-06-17 00:00:00,1555000.0,3.0,118.88379204892966,4360,6240,2.0,0,3,3,2960,1400,2008,0,6812 Phinney Ave N,Seattle,WA 98103,USA,3.5
2725,2725,2014-06-17 00:00:00,1325000.0,4.0,74.94343891402715,4420,16526,2.0,0,0,3,4420,0,2013,1923,SE 21st Ct,Sammamish,WA 98075,USA,4.0
2726,2726,2014-06-18 00:00:00,461000.0,3.0,55.47533092659447,2770,6278,2.0,0,0,3,1980,790,2006,0,3419 Meadow Ave N,Renton,WA 98056,USA,3.25
2727,2727,2014-06-18 00:00:00,770000.0,3.0,88.20160366552119,2910,10204,2.0,0,0,3,2910,0,1990,2009,18322 NE 99th Way,Redmond,WA 98052,USA,2.25
2728,2728,2014-06-18 00:00:00,1384000.0,4.0,80.65268065268066,4290,12103,1.0,0,3,3,2690,1600,1997,0,17892 SE 58th Pl,Bellevue,WA 98006,USA,3.25
2729,2729,2014-06-18 00:00:00,330000.0,3.0,68.75,1600,26977,2.0,0,0,3,1600,0,2005,0,32702 NE 202nd St,Duvall,WA 98019,USA,2.5
2730,2730,2014-06-18 00:00:00,322500.0,4.0,44.29945054945055,1820,6753,2.0,0,0,3,1820,0,1994,0,24223 232nd Pl SE,Maple Valley,WA 98038,USA,2.5
2731,2731,2014-06-18 00:00:00,1600000.0,6.0,44.07713498622589,6050,230652,2.0,0,3,3,6050,0,2001,0,29236 SE 5th St,Fall City,WA 98024,USA,5.0
2732,2732,2014-06-18 00:00:00,475000.0,3.0,93.13725490196079,1700,8432,1.0,0,0,3,1230,470,1977,2004,1027B NE 130th St,Seattle,WA 98125,USA,1.75
2733,2733,2014-06-18 00:00:00,250275.0,2.0,158.40189873417722,790,11234,1.0,0,0,4,790,0,1942,1982,17941 Riviera Pl SW,Normandy Park,WA 98166,USA,1.0
2734,2734,2014-06-18 00:00:00,274500.0,3.0,53.19767441860465,1720,9000,1.0,0,0,4,1320,400,1969,0,3924 SW 316th St,Federal Way,WA 98023,USA,2.25
2735,2735,2014-06-18 00:00:00,284950.0,3.0,95.94276094276094,990,10723,1.0,0,0,5,990,0,1960,0,12654 156th Ave SE,Renton,WA 98059,USA,1.0
2736,2736,2014-06-18 00:00:00,264950.0,4.0,37.42231638418079,1770,9011,1.0,0,0,5,1050,720,1983,0,26418 199th Pl SE,Covington,WA 98042,USA,1.75
2737,2737,2014-06-18 00:00:00,242000.0,3.0,64.02116402116403,1260,8092,1.0,0,0,3,1260,0,1986,0,21611 SE 266th St,Maple Valley,WA 98038,USA,2.0
2738,2738,2014-06-18 00:00:00,913000.0,4.0,62.706043956043956,3640,10576,2.0,0,0,3,3640,0,1999,0,26966 SE 22nd Way,Sammamish,WA 98075,USA,2.5
2739,2739,2014-06-18 00:00:00,555000.0,3.0,90.68627450980392,2040,6000,1.0,0,0,5,1120,920,1958,0,3850 51st Ave SW,Seattle,WA 98116,USA,1.75
2740,2740,2014-06-18 00:00:00,711000.0,4.0,89.77272727272727,1980,10800,1.0,0,0,5,990,990,1948,1985,3712 88th Ave SE,Mercer Island,WA 98040,USA,1.75
2741,2741,2014-06-18 00:00:00,403500.0,5.0,22.416666666666668,3600,17300,1.0,0,0,4,2410,1190,1968,0,427 SW 174th St,Normandy Park,WA 98166,USA,2.5
2742,2742,2014-06-18 00:00:00,975000.0,4.0,57.08430913348946,4270,43386,1.0,0,0,3,2680,1590,1991,0,21502 NE 103rd St,Redmond,WA 98053,USA,2.5
2743,2743,2014-06-18 00:00:00,253779.0,4.0,31.25357142857143,2030,9600,1.5,0,0,3,1430,600,1947,2012,4821 S 175th St,SeaTac,WA 98188,USA,2.0
2744,2744,2014-06-18 00:00:00,384400.0,3.0,75.86343003749754,1689,1388,3.0,0,0,3,1689,0,2008,0,1021 NE 123rd St,Seattle,WA 98125,USA,3.25
2745,2745,2014-06-18 00:00:00,646000.0,5.0,45.01742160278746,2870,4461,1.0,0,0,3,1650,1220,1976,0,6316 26th Ave NW,Seattle,WA 98107,USA,2.75
2746,2746,2014-06-18 00:00:00,415000.0,3.0,108.9238845144357,1270,4800,1.0,0,0,3,1270,0,1952,2014,7340 35th Ave SW,Seattle,WA 98126,USA,1.75
2747,2747,2014-06-18 00:00:00,764000.0,4.0,68.45878136200717,2790,7938,2.0,0,0,3,2790,0,1997,0,23319 NE 15th St,Sammamish,WA 98074,USA,2.5
2748,2748,2014-06-18 00:00:00,507000.0,5.0,26.337662337662337,3850,16249,2.0,0,2,3,3030,820,2002,0,12975-12983 SE 301st St,Auburn,WA 98092,USA,3.25
2749,2749,2014-06-18 00:00:00,545500.0,3.0,116.55982905982906,1560,9361,1.5,0,0,4,1360,200,1936,0,2930 S Edmunds St,Seattle,WA 98108,USA,2.5
2750,2750,2014-06-18 00:00:00,450000.0,3.0,127.11864406779661,1180,4080,1.0,0,0,4,760,420,1928,0,7341 27th Ave NW,Seattle,WA 98117,USA,1.75
2751,2751,2014-06-18 00:00:00,264000.0,4.0,36.26373626373626,1820,8118,1.0,0,0,4,1080,740,1980,0,12632 SE 214th St,Kent,WA 98031,USA,1.75
2752,2752,2014-06-18 00:00:00,650000.0,5.0,103.17460317460318,1260,4500,1.5,0,0,3,1260,0,1926,2003,830 W Armour St,Seattle,WA 98119,USA,1.75
2753,2753,2014-06-18 00:00:00,365000.0,3.0,46.08585858585859,2640,6715,2.0,0,0,3,1680,960,1991,0,17917 162nd Pl SE,Renton,WA 98058,USA,2.5
2754,2754,2014-06-18 00:00:00,343566.0,2.0,156.16636363636363,1100,4200,1.0,0,0,3,1100,0,1954,2005,8005 46th Ave SW,Seattle,WA 98136,USA,1.0
2755,2755,2014-06-18 00:00:00,375000.0,3.0,64.1025641025641,1950,6871,2.0,0,0,3,1950,0,1997,0,2475 NE 182nd Ct,Shoreline,WA 98155,USA,2.5
2756,2756,2014-06-18 00:00:00,295000.0,3.0,71.25603864734299,1380,8682,1.0,0,0,4,1380,0,1966,0,19807-19813 10th Pl S,Des Moines,WA 98148,USA,2.0
2757,2757,2014-06-18 00:00:00,325000.0,3.0,49.24242424242424,2200,7000,1.0,0,0,4,1280,920,1977,0,16304 128th Pl SE,Renton,WA 98058,USA,2.75
2758,2758,2014-06-18 00:00:00,265000.0,4.0,32.31707317073171,2050,7100,1.0,0,0,3,1050,1000,1963,2008,29140 43rd Ave S,Auburn,WA 98001,USA,1.5
2759,2759,2014-06-18 00:00:00,562000.0,5.0,40.21466905187835,2795,15101,2.0,0,0,3,2795,0,1996,0,14308 274th Pl NE,Duvall,WA 98019,USA,3.0
2760,2760,2014-06-18 00:00:00,540000.0,4.0,65.85365853658537,2050,34222,2.0,0,0,4,2050,0,1989,0,17912 236th Pl NE,Woodinville,WA 98077,USA,2.5
2761,2761,2014-06-18 00:00:00,4489000.0,4.0,174.5334370139969,6430,27517,2.0,0,0,3,6430,0,2001,0,1149-1199 91st Ave NE,Bellevue,WA 98004,USA,3.0
2762,2762,2014-06-18 00:00:00,279950.0,5.0,26.04186046511628,2150,7171,1.0,0,0,4,1460,690,1970,0,23103 125th Ave SE,Kent,WA 98031,USA,1.75
2763,2763,2014-06-18 00:00:00,540000.0,3.0,91.37055837563452,1970,8200,1.0,0,0,5,1420,550,1963,0,416 NW 181st St,Shoreline,WA 98177,USA,1.75
2764,2764,2014-06-18 00:00:00,310000.0,4.0,29.13533834586466,2660,12672,1.0,0,0,4,1740,920,1960,2001,820 S 300th St,Federal Way,WA 98003,USA,2.5
2765,2765,2014-06-18 00:00:00,190000.0,1.0,263.8888888888889,720,4800,1.0,0,0,3,720,0,1914,1996,8044-8112 Rainier Ave S,Seattle,WA 98118,USA,1.0
2766,2766,2014-06-18 00:00:00,440000.0,4.0,45.643153526970956,2410,4780,2.0,0,0,3,2410,0,2000,0,34604 Cottonwood Dr SE,Snoqualmie,WA 98065,USA,2.5
2767,2767,2014-06-18 00:00:00,1400000.0,3.0,231.02310231023102,2020,5500,1.5,0,3,3,1790,230,1937,1999,2340 Magnolia Blvd W,Seattle,WA 98199,USA,2.0
2768,2768,2014-06-18 00:00:00,230000.0,2.0,106.48148148148148,1080,9435,1.0,0,0,3,1080,0,1958,2004,11915 SE 161st St,Renton,WA 98058,USA,1.0
2769,2769,2014-06-18 00:00:00,455000.0,3.0,128.5310734463277,1180,14292,1.0,0,0,3,1180,0,1981,2013,45506 SE Tanner Rd,North Bend,WA 98045,USA,1.75
2770,2770,2014-06-18 00:00:00,175000.0,2.0,132.57575757575756,660,5000,1.0,0,0,3,660,0,1915,0,4100 25th Ave SW,Seattle,WA 98106,USA,1.0
2771,2771,2014-06-18 00:00:00,650000.0,3.0,74.20091324200914,2920,9370,1.0,0,0,4,1620,1300,1981,0,14245 SE 60th St,Bellevue,WA 98006,USA,1.75
2772,2772,2014-06-18 00:00:00,3000000.0,4.0,154.63917525773195,4850,12445,2.0,1,4,5,3850,1000,1989,0,11031 Champagne Point Rd NE,Kirkland,WA 98034,USA,4.25
2773,2773,2014-06-18 00:00:00,192500.0,3.0,59.41358024691358,1080,8580,1.5,0,0,3,1080,0,1900,2005,14490 57th Ave S,Tukwila,WA 98168,USA,1.0
2774,2774,2014-06-18 00:00:00,239950.0,3.0,47.89421157684631,1670,6900,1.0,0,0,3,1170,500,1978,0,33838 37th Ave SW,Federal Way,WA 98023,USA,1.75
2775,2775,2014-06-18 00:00:00,175000.0,6.0,21.289537712895378,1370,5080,1.5,0,0,3,1120,250,1931,0,8828 12th Ave SW,Seattle,WA 98106,USA,1.0
2776,2776,2014-06-18 00:00:00,850000.0,5.0,49.27536231884058,3450,28324,1.0,0,0,5,2350,1100,1972,0,11010 108th Ave NE,Kirkland,WA 98033,USA,3.5
2777,2777,2014-06-18 00:00:00,410000.0,4.0,52.03045685279188,1970,10500,1.0,0,0,3,1820,150,1961,2004,13666 17th Ave SW,Burien,WA 98166,USA,2.0
2778,2778,2014-06-18 00:00:00,570000.0,4.0,62.22707423580786,2290,6738,2.0,0,0,3,2290,0,1996,0,4029-4035 252nd Ave SE,Issaquah,WA 98029,USA,2.5
2779,2779,2014-06-18 00:00:00,469000.0,5.0,41.875,2240,7543,1.0,0,0,3,1140,1100,1966,1963,20216 12th Ave NW,Shoreline,WA 98177,USA,2.5
2780,2780,2014-06-18 00:00:00,559000.0,2.0,225.40322580645162,1240,6400,1.0,0,1,4,1060,180,1938,0,5927 35th Ave SW,Seattle,WA 98126,USA,1.0
2781,2781,2014-06-18 00:00:00,739888.0,3.0,101.9129476584022,2420,43177,2.0,0,4,4,1690,730,1989,0,4280 E Lake Sammamish Pkwy SE,Sammamish,WA 98075,USA,2.5
2782,2782,2014-06-18 00:00:00,568450.0,5.0,34.874233128834355,3260,58806,2.0,0,0,4,3260,0,1969,0,25806 136th Ave SE,Kent,WA 98042,USA,3.5
2783,2783,2014-06-18 00:00:00,240000.0,2.0,179.1044776119403,670,10920,1.0,0,0,3,670,0,1942,1999,10025-10037 31st Ave SW,Seattle,WA 98146,USA,1.0
2784,2784,2014-06-18 00:00:00,574950.0,5.0,36.389240506329116,3160,10000,2.0,0,0,4,3160,0,1980,0,1010 Greenwood Blvd SW,Issaquah,WA 98027,USA,3.25
2785,2785,2014-06-18 00:00:00,180000.0,3.0,30.150753768844222,1990,6350,2.0,0,0,3,1990,0,1967,2011,24433 14th Ave S,Des Moines,WA 98198,USA,2.25
2786,2786,2014-06-18 00:00:00,1160000.0,4.0,61.965811965811966,4680,9700,2.0,0,0,3,3360,1320,2005,0,13128 SE Newport Way,Bellevue,WA 98006,USA,3.5
2787,2787,2014-06-18 00:00:00,300000.0,3.0,58.8235294117647,1700,3575,2.0,0,0,3,1700,0,2000,0,6729 Shaffer Ave S,Seattle,WA 98108,USA,2.5
2788,2788,2014-06-18 00:00:00,630000.0,4.0,56.109725685785534,2807,9430,2.0,0,0,3,2807,0,1996,0,8820 NE 160th Pl,Kenmore,WA 98028,USA,2.5
2789,2789,2014-06-18 00:00:00,507000.0,4.0,71.61016949152543,1770,9375,1.0,0,0,4,1170,600,1968,0,10415 171st Ave NE,Redmond,WA 98052,USA,1.75
2790,2790,2014-06-18 00:00:00,287500.0,4.0,27.96692607003891,2570,9000,1.0,0,0,4,1590,980,1979,0,33749 29th Ct SW,Federal Way,WA 98023,USA,2.5
2791,2791,2014-06-18 00:00:00,688000.0,3.0,66.47342995169082,3450,16200,2.0,0,0,3,3450,0,1983,2009,22401 NE 25th Way,Sammamish,WA 98074,USA,3.0
2792,2792,2014-06-18 00:00:00,424000.0,3.0,84.63073852295409,1670,7700,1.0,0,0,3,1170,500,1972,2002,10526 NE 139th St,Kirkland,WA 98034,USA,2.0
2793,2793,2014-06-18 00:00:00,400000.0,3.0,126.98412698412699,1050,6150,1.5,0,0,4,950,100,1928,0,3617 48th Ave SW,Seattle,WA 98116,USA,1.75
2794,2794,2014-06-18 00:00:00,620000.0,4.0,81.15183246073299,1910,7683,2.0,0,0,3,1910,0,1987,2000,4513 186th Ave SE,Issaquah,WA 98027,USA,2.5
2795,2795,2014-06-18 00:00:00,300000.0,3.0,109.89010989010988,910,7700,1.0,0,0,4,910,0,1971,0,14200-14230 77th Ave NE,Kirkland,WA 98034,USA,1.0
2796,2796,2014-06-18 00:00:00,615000.0,5.0,49.596774193548384,2480,12070,2.0,0,0,3,2480,0,1978,0,2206 Sahalee Dr E,Sammamish,WA 98074,USA,2.25
2797,2797,2014-06-18 00:00:00,206000.0,2.0,56.59340659340659,1820,8867,2.0,0,0,3,1820,0,1921,2000,5206 S 142nd St,Tukwila,WA 98168,USA,1.5
2798,2798,2014-06-18 00:00:00,515500.0,4.0,44.13527397260274,2920,7700,2.0,0,0,3,2920,0,2003,0,14821 272nd Pl NE,Duvall,WA 98019,USA,2.5
2799,2799,2014-06-18 00:00:00,554000.0,5.0,59.25133689839572,1870,11411,1.0,0,0,4,1170,700,1961,2001,15871 37th Ave NE,Lake Forest Park,WA 98155,USA,2.25
2800,2800,2014-06-18 00:00:00,825000.0,4.0,54.13385826771653,3810,9792,2.0,0,0,3,3810,0,1938,2013,11229 37th Ave SW,Seattle,WA 98146,USA,3.5
2801,2801,2014-06-18 00:00:00,855000.0,4.0,97.6027397260274,2190,4080,2.0,0,0,3,1800,390,1918,0,2536 1st Ave W,Seattle,WA 98119,USA,2.25
2802,2802,2014-06-18 00:00:00,315000.0,3.0,60.69364161849711,1730,6368,2.0,0,0,3,1730,0,1993,0,28001 232nd Pl SE,Maple Valley,WA 98038,USA,2.5
2803,2803,2014-06-18 00:00:00,299000.0,5.0,26.936936936936938,2220,9360,1.0,0,0,4,1110,1110,1968,0,18820 129th Pl SE,Renton,WA 98058,USA,2.5
2804,2804,2014-06-18 00:00:00,650000.0,3.0,164.14141414141415,1320,8114,1.0,0,0,3,1320,0,1951,1994,3110 109th Ave SE,Bellevue,WA 98004,USA,1.5
2805,2805,2014-06-18 00:00:00,465000.0,3.0,102.64900662251655,1510,4800,1.0,0,2,3,860,650,1925,2011,3040 SW Avalon Way,Seattle,WA 98126,USA,1.75
2806,2806,2014-06-18 00:00:00,535000.0,3.0,84.11949685534591,2120,4080,2.0,0,0,3,2120,0,2003,0,9115 227 Ave NE,Redmond,WA 98053,USA,2.0
2807,2807,2014-06-18 00:00:00,564000.0,2.0,166.8639053254438,1690,4500,1.0,0,0,3,1690,0,2004,2003,23112 NE 127th Way,Redmond,WA 98053,USA,2.0
2808,2808,2014-06-18 00:00:00,515000.0,3.0,126.22549019607843,1360,1419,2.0,0,0,3,1040,320,2007,0,5609 11th Ave NW,Seattle,WA 98107,USA,3.5
2809,2809,2014-06-18 00:00:00,580000.0,4.0,44.61538461538461,3250,5000,2.0,0,0,3,3250,0,2008,0,976 Jericho Pl NE,Renton,WA 98059,USA,2.5
2810,2810,2014-06-18 00:00:00,309000.0,3.0,69.12751677852349,1490,1294,2.0,0,0,3,1220,270,2010,0,5011-5021 Delridge Way SW,Seattle,WA 98106,USA,2.25
2811,2811,2014-06-18 00:00:00,536751.0,3.0,92.70310880829015,1930,6360,1.0,0,0,3,1930,0,2013,1923,9129 Nye Ave SE,Snoqualmie,WA 98065,USA,1.75
2812,2812,2014-06-18 00:00:00,415000.0,4.0,51.36138613861386,2020,5501,2.0,0,0,3,2020,0,2010,0,681 Ilwaco Ave NE,Renton,WA 98059,USA,2.5
2813,2813,2014-06-18 00:00:00,267000.0,3.0,56.186868686868685,1584,2800,2.0,0,0,3,1584,0,2012,1912,1376 43rd St NE,Auburn,WA 98002,USA,2.25
2814,2814,2014-06-18 00:00:00,820000.0,4.0,64.66876971608833,3170,8523,2.0,0,0,3,3170,0,2008,0,9401 117th Ave NE,Kirkland,WA 98033,USA,2.5
2815,2815,2014-06-18 00:00:00,1399950.0,4.0,90.43604651162791,3870,10046,2.0,0,0,3,3870,0,2005,0,6515 112th Ave NE,Kirkland,WA 98033,USA,2.75
2816,2816,2014-06-18 00:00:00,485000.0,2.0,169.58041958041957,1430,923,3.0,0,0,3,1410,20,2008,0,303 N 55th St,Seattle,WA 98103,USA,2.5
2817,2817,2014-06-18 00:00:00,482000.0,3.0,116.42512077294685,1380,1120,3.0,0,0,3,1380,0,2008,0,4507 Linden Ave N,Seattle,WA 98103,USA,3.25
2818,2818,2014-06-18 00:00:00,535000.0,4.0,51.24521072796935,2610,4595,2.0,0,0,3,2610,0,2008,0,7810 NE 199th St,Kenmore,WA 98028,USA,2.5
2819,2819,2014-06-18 00:00:00,690000.0,3.0,149.35064935064935,1540,1428,3.0,0,0,3,1540,0,2013,1923,423 N 50th St,Seattle,WA 98103,USA,3.25
2820,2820,2014-06-19 00:00:00,576000.0,3.0,98.96907216494846,1940,9000,1.0,0,0,4,970,970,1948,0,8817 28th Ave NW,Seattle,WA 98117,USA,2.5
2821,2821,2014-06-19 00:00:00,378750.0,3.0,58.449074074074076,2160,3000,1.5,0,0,3,1260,900,1909,2011,3508 S Genesee St,Seattle,WA 98118,USA,2.5
2822,2822,2014-06-19 00:00:00,269900.0,4.0,44.10130718954248,1530,8750,1.5,0,0,4,1530,0,1968,0,13805 SE Fairwood Blvd,Renton,WA 98058,USA,1.75
2823,2823,2014-06-19 00:00:00,210000.0,3.0,48.611111111111114,1440,7210,1.0,0,0,3,1440,0,1983,2009,11803 SE 322nd Pl,Auburn,WA 98092,USA,2.0
2824,2824,2014-06-19 00:00:00,429900.0,4.0,40.71022727272727,2640,8625,2.0,0,0,3,2640,0,1987,2000,14007 SE 159th Pl,Renton,WA 98058,USA,2.5
2825,2825,2014-06-19 00:00:00,1525000.0,4.0,105.31767955801105,3620,5131,2.0,0,3,4,2350,1270,1927,0,3283 Conkling Pl W,Seattle,WA 98119,USA,3.25
2826,2826,2014-06-19 00:00:00,360000.0,4.0,31.57894736842105,2850,4650,2.0,0,0,3,2850,0,2004,2003,27437 237th Ave SE,Maple Valley,WA 98038,USA,2.5
2827,2827,2014-06-19 00:00:00,405000.0,2.0,160.71428571428572,1260,4377,1.0,0,0,4,1260,0,1947,1988,9532 Phinney Ave N,Seattle,WA 98103,USA,1.0
2828,2828,2014-06-19 00:00:00,450000.0,3.0,93.16770186335404,1610,11200,1.0,0,0,3,1610,0,1955,2005,12234 NE 65th St,Kirkland,WA 98033,USA,1.75
2829,2829,2014-06-19 00:00:00,703000.0,3.0,172.30392156862746,1360,5980,1.5,0,0,3,1360,0,1945,2008,4401 SW Hill St,Seattle,WA 98116,USA,2.0
2830,2830,2014-06-19 00:00:00,661000.0,4.0,66.20592948717949,2496,8058,2.0,0,0,3,2496,0,1998,2006,8517 143rd Ct NE,Redmond,WA 98052,USA,2.5
2831,2831,2014-06-19 00:00:00,580000.0,4.0,67.12962962962963,2160,9593,1.0,0,0,3,2160,0,1969,2010,2422 171 Ave SE,Bellevue,WA 98008,USA,2.25
